user_id,parent_asin,rating,timestamp,title,text,label
AHZZ3SRJZNF3NRKIAI32UF345O6Q,B07CW1NN96,5,2019-03-22 16:05:59.022,Loves it,My daughter loved it and it looked great on her,1
AHJ4TQQ77XQQNAF3MMOJHNVKHSYQ,B01M07CRQR,4,2019-03-22 22:48:00.345,Highly recommend,Beautiful nail powder. Seems expensive but you only need a little so it lasts,1
AHJ4TQQ77XQQNAF3MMOJHNVKHSYQ,B0732SGQ7M,4,2019-03-23 00:47:19.524,Good product,Mostly use this in the evening before going to bed. Nice texture with out being heavy. Has a very faint scent but not overwhelming.,1
AEZ5Q73ZUC7BFQTVSVAAHVJVIALQ,B07HXWG5SP,5,2019-03-23 09:47:26.601,Cheeped price,Loved the scent when I tried it in the store and the price on here was close to 20 dollars cheaper,1
AEZ5Q73ZUC7BFQTVSVAAHVJVIALQ,B07HXWG5SP,5,2019-03-23 09:47:26.601,Cheeped price,Loved the scent when I tried it in the store and the price on here was close to 20 dollars cheaper,1
AEZ5Q73ZUC7BFQTVSVAAHVJVIALQ,B07HXWG5SP,5,2019-03-23 09:47:26.601,Cheeped price,Loved the scent when I tried it in the store and the price on here was close to 20 dollars cheaper,1
AEZ5Q73ZUC7BFQTVSVAAHVJVIALQ,B07HXWG5SP,5,2019-03-23 09:47:26.601,Cheeped price,Loved the scent when I tried it in the store and the price on here was close to 20 dollars cheaper,1
AEZ5Q73ZUC7BFQTVSVAAHVJVIALQ,B07HXWG5SP,5,2019-03-23 09:47:26.601,Cheeped price,Loved the scent when I tried it in the store and the price on here was close to 20 dollars cheaper,1
AGTHDC5XUIMD7RL2H25UTJNFQFIA,B00K70U7NI,5,2019-03-24 15:49:31.739,Platte Tool,I use this product for my powder application.<br /><br />It makes it easier to distribute and not in the shaker powder bottles.<br /><br />Also the Spatula helps to get my Studio Fix out of the container with no mess.,1
AH2DVLEEOTXVO7BW7AF2M2I3ZDHQ,B07N318SLJ,5,2019-03-24 20:54:23.508,Feels Nice,"There are so many things suggested by the beauty industry to eliminate fine lines and wrinkles. There are and lotions (called serums in today’s beauty parlance). And, there are surgeries and injections, peels and a myriad of other things to try that may or may not work. Fine lines and wrinkles are going to happen, folks. You can work to minimize them, but, short of stretching the skin as taut as a drum, they are going to occur. Now, the gua sha roller and scraper may make a difference. Used after a good washing and a rub of whatever moisturizing emollient followed by rubbing gently with the roller or scraper simply feels very nice. The quartz is cool and soothing to the skin, and definitely stimulates circulation. It is a pleasant routine and provides the luxury of a spa in your own home. If they minimize fine lines and wrinkles, fine, but sometimes feeling nice is enough.",1
AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,B07FZ5HZLM,5,2019-03-26 17:20:27.686,Nothing better,"I've used Quickbooks for about 20 years and still love it. Ok, it's more of a love/hate thing because - accounting! But it makes this annoying job a lot easier and the software is pretty intuitive. Whether you're an accounting pro or just a new business owner starting out, this is the best tool you can get for the job.",1
AEHNRIRHKXUWYPIEPZ3HTSJQUAYA,B07D6SWYV4,4,2019-03-27 17:51:32.162,Ok,"Decent lighting , screen a little too small, like it though",1
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07H53GCV2,4,2019-03-31 19:04:17.643,Make sure to follow all instructions,"If you use this properly, you should get very good results. It comes with a net that you can put on your head first and then add the grip scarf. It is adjustable and it is also washable.",1
AEJ2XIBLIZD6RDEULZFFCDS746WA,B078VJST2S,5,2019-04-02 01:34:07.073,Genial,Muy buena,1
AEJ2XIBLIZD6RDEULZFFCDS746WA,B078VJST2S,5,2019-04-02 01:34:07.073,Genial,Muy buena,1
AEJ2XIBLIZD6RDEULZFFCDS746WA,B078VJST2S,5,2019-04-02 01:34:07.073,Genial,Muy buena,1
AEJ2XIBLIZD6RDEULZFFCDS746WA,B078VJST2S,5,2019-04-02 01:34:07.073,Genial,Muy buena,1
AEJ2XIBLIZD6RDEULZFFCDS746WA,B078VJST2S,5,2019-04-02 01:34:07.073,Genial,Muy buena,1
AHISU6WTZZJNNVYK5A5UITDIWCNQ,B07KFNQ33H,5,2019-04-02 18:35:46.321,LEAVES HAIR SOFT & SHINY,"I had bought myself a  heat cap for my hair because my hair is dry and it has really been thinning since I started becoming middle aged. My sister gave me this deep condition protein  hair mask a few months ago to try. I have been using it once a week and my hair is definitely a lot softer and shinier. The one thing that really sticks out is the smell, it is very pleasant and not over powering.",1
AEWT5SHY3ZNHHFZRAIBRVSPZH2TA,B07K8JXPWC,5,2019-04-03 03:31:51.242,Volume,This mascara is nice. It lengthens and holds all day.,1
AHIYQ25TVVYPJZT7QM32RMEOQW4Q,B01M8MP3AW,5,2019-04-03 15:45:03.134,Love it,We love it,1
AH5DZ3X7JLNNTZU6QNP72JXJ5NQQ,B07N318SLJ,3,2019-04-03 19:36:56.054,Jade Rose Quartz Roller for Face 2 in 1 Gua Sha Set,"I'm not sure what I was expecting when I received this Jade Rose Quartz Roller for Face 2 in 1 Gua Sha Set. It seemed kind of gimmicky but I have read about jade rollers on blogs before and decided to try one for myself. I guess it feels nice on my face, especially when it's cold but beyond that it doesn't do a whole lot. There weren't really any instructions for using the little scraper part so I don't even know what you're really supposed to do with that. I have not seen any difference in my skin's tone, texture, smoothness, elasticity, or anything like that. The quality reminds me of something you would see at an ethnic discount store. I don't know, maybe I'm not doing it right or maybe I'm missing something but I don't see the point of this product.",0
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B07H3S8WTV,5,2019-04-04 18:35:53.813,"Small, painless, lightweight trimmer","Not only will this trim nose hairs, but it does so without pulling, which really helps. Only needing one AA battery, this small and portable trimmer travels well and doesn’t take up much room.",1
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07LCF4BK5,4,2019-04-04 23:57:52.882,I am not so sure if this works or not,but it feels good when I rub it on my face. And the flat stone feels good too. The stones are nice and cool and very smooth.,1
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07DPKZPRH,5,2019-04-05 00:38:19.585,I am impressed!,"I am very careful with heat that I apply to my hair and I don't use it often, just to keep the hair free from split ends. This worked much better than I anticipated. The infrared didn't seem to hurt my hair and it doesn't have a bunch of frizzees from where it will fall off if the heat is too high. I have had beauticians use to much heat and have that happen. I am pleased with this iron.",1
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07FZ5HZLM,4,2019-04-05 02:12:12.613,Helps you organize your business finances,"You can stay on top of invoices, manage expenses, get reliable reports for tax time and import your data from a spreadsheet. You can also download your banking data and manage your business more efficiently. You don't need to have an accounting background - tutorials will help you all the way.",1
AGI6FVF3S3IYOHN6NAYOHOBY5NTA,B07H2TPSZ8,3,2019-04-05 09:25:44.944,Does not feel like it can straighten hair at the roots but love the low heating temp.,"I have tried a number of these brushes.  What I like about this one is that it goes down to 80C (176F).  It was so cool that I was not sure it was on.  I have fine hair, high porosity that is 5 months post-straightening relaxer.  And, I find that light heat with a silicone-based glosser helps to gently close the cuticle and to keep my roots from tangling.  What I don’t like is that this brush design does not have the round guiding bristles around the edges that help to pull your hair into the hearing plate.  So, it feels like you are brushing your hair with your elbow and that it is not penetrating to the roots.  You have to grip the hair with your other hand so it feels like you are only getting the shaft of your hair.  So, the brush is best for people with longer hair who do not have curly roots or those who need the super low heat setting as an option.<br /><br />If you would like to be able to rake the brush over your roots to tame curls at 250 F and up, other bushes  to consider are https://www.amazon.com/gp/product/B07FGV9NQG/ref=ppx_yo_dt_b_asin_title_o01_s00?ie=UTF8&th=1 or https://www.amazon.com/gp/product/B071HFQGJX/ref=ppx_yo_dt_b_asin_title_o00_s00?ie=UTF8&psc=1.  Note - My glamfields brush malfunctioned after first use which is why I ended up trying this one, but I decided to give Glamfields another chance because it is great when it works - never had results like that before.  The BuTure mini is like the Glamfields brush but smaller.  Both feel better (more like a real brushZ) than this one.",0
AGFAY3WSKYVCXRY7XL77KPO7PA5Q,B07H8V7QJH,3,2019-04-07 04:05:18.046,Gritty and earth smelling.,"This product was okay. I had a few things I disliked about it though. First off it was a little bit earthy smelling which I’m not a big fan of. Some people are into it, so some may not mind that about this product. However, another issue that I had was that it was gritty it almost felt like I was rubbing an exfoliant scrub into my beard. It left some of the grit in there also. I had to try to brush it all out. I’m sure that there are ingredients in this product that are beneficial, but those few things about this beard balm will keep me from using it. I prefer the stuff you scoop out of a little metal tin.",0
AF2PJ5V2TI2D4DXOSFSNFUTKL4KQ,B01GUXUMZ8,1,2019-04-07 17:03:14.721,Did not work,"Not sure if u received a defective one but I showered, put this on, waited 2 hours and then rinsed it off in the shower and it ALL came off. It's supposed to be one hour express so not sure what's going on.",0
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,B07N318SLJ,5,2019-04-07 19:29:31.694,"Beautiful gift, relaxing tool","I absolutely loved the jade roller and the scraping tool! It feels very gentle on your face and your neck, and there are instructions inside the box on how to use the rose quartz roller, with video links and care instructions for the natural rose quartz (it says jade, but this is rose quartz).<br />I looked up some videos on YouTube and there is some conflicting information as to which way to use the roller. For the neck, I understand the lymphatic ducts are towards the bottom part of the clavicle, so to me it would make sense that you would roll downward to get the drainage closer to the ducts. In any case, this is a great massaging, relaxing, and skin care tool that looks beautiful.",1
AFAHP75TKQZEIXXKP6KYSPR5HRWQ,B07MX218RF,5,2019-04-08 03:53:06.274,Nothing better,This product is amazing. Even for dry skin it just looks like my skin but filtered. A must try.,1
AHVXB7OB3526HIBQGB3YHRA4M3IQ,B01F97QDW2,5,2019-04-08 15:33:14.464,Love it.,Love it.,1
AGLIUT3VWAE7UEZHWVHNLDTBOAEQ,B07CJWG8SP,4,2019-04-09 00:35:43.866,Perfect for when doing skin/makeup,"I use one of these every night when I do my skin regimen, they're great for wearing while you do your makeup also. Some are a bit snugger than others but for the most part the elasticity of these is pretty great. Not too tight but not too loose, perfect. They're washable which I love and they're a great price. I took off one star because a couple were tight and needed a little stretching out nothing major just a tiny stretch. Unfortunately that caused the seem to come undone in some areas and will need to be mended. I use one for a while than I put it in the clothes hamper to be washed, while I move on to another. These are basic cotton, comfortable and easy to clean. I recommend these and will probably repurchase down the line.",1
AFHLDHSPR6GJYYDPFUKYWJV2ETWQ,B00NW3F6T2,5,2019-04-09 14:44:55.970,✨💕Amazing! 🌸💕Serves as a two in one blush AND under eye brightener!🌟🌟,"💕This is a another home win for this make up brand (Canmake)🙌🏼✨✨❤️❤️💜💜💕<br /> I absolutely love this blush, keep in mind, the component is very tiny, which at first I wasn’t so sure about.<br /> However, the make up inside is incredible. I initially used it and swirled it all together including the white part. ❤️<br />However for blush, I would recommend using only the pink flowers-rather-all of the flowers that are pink or coral peach whatever together.<br /> And then, if you want the most amazing under eye brightener-or under eye concealer setter, you can use just the white part of this, so the white little flower- you could even mix it with a little bit of the light pink so the light pink and the white because pink counteracts dark under eye circles, and this is beautiful for under the eye. 🌸🌸🌺🌺<br />This formula is creamy and it works under the delicate part of your eye<br />It looks beautiful on the cheeks as a blush and it gives you a glow from within kind of look.<br />I absolutely love it 💐🌸🌷❤️💜🌷🌟💕<br />10/10 would recommend!",1
AF4PF43GBFHRPHOS7DZQHHB63GXA,B07L2F56KN,5,2019-04-10 10:23:04.143,5 stars,LOVE THE WIG 5 STARS Everyone thinks it's my own hair,1
AF42FV7ZU224XIHCU47NMD6SK4AQ,B07L1SFMC4,5,2019-04-11 00:37:47.992,More softness. More comfort. Recommend,Perfect exfoliation and moisturizing my feet. After using this foot peel mask during one week I really observed difference of my feet. More softness. More comfort. Recommend this product.,1
AGUTZC4GHLTGYHA3KBEDRF6MHB6A,B07CFWHQZ9,5,2019-04-11 12:31:09.269,Easy to use and love,I used the single toothbrush with replacement heads for me and my kids. I marked each replacement head so i knew who was whos. My kids like it and its easier and cleaner than a manual toothbrush. Great battery life. This is my favorite electric toothbrush,1
AGUQWZPJVSU6FY7UD6GSSLVHUI5A,B01FIL4PJ2,4,2019-04-11 14:40:37.167,Great for sensitive eyes,"This is one of the best mascaras I have tried. I love the non-irritating formula; good for contact lens wearers and sensitive eyes. It is not flaky or overly cakey either, just beautiful color and lash separation. The wand is slightly curved for easy application, but some still gets smudged on my top eyelid.",1
AHXO3VTVIQWATXMWRE677BCRYUPA,B074SJZ9C7,1,2019-04-12 18:25:07.772,hard to use,never like it!,0
AHWUA3QQ45OT5POP7JH4GQZNDZGA,B06XHPBFGM,5,2019-04-13 14:20:30.482,Buy!,The bag came as pictured and seems a tad bit larger in person. The material is great and I can absolutely forsee this bag being used for years to come.,1
AF2BLE54TEMGZ546U763ZHZRXC4A,B07H2TPSZ8,4,2019-04-14 19:41:33.135,"not salon straight, but natural straight looking results","It doesn't perfectly straighten the hair, but it definitely smooths it out, getting it pretty close to straight. The crush style straightener is pretty easy to use. It will take a little getting used to over using a flat plate straightener. I was concerned that I wouldn't be able to use it on my long, thick, wavy hair.. but I had no trouble with it. My first time using it was on not freshly washed hair- maybe a day or two after last shampoo. I used a little thermal protector, and then started swiping the brush through my hair. It took longer than using a flat plate to get hair smoothed out, but I do like the natural looking results. I like the ability to use a fine water mist- this helps to smooth out the hair.",1
AG2UTPMNQPNAIA25N3IGOGU55XVQ,B07NV6FT7K,5,2019-04-14 21:29:58.641,Amazing!!!,You guys these lashes are amazing if you like dramatic lashes! In the picture I’m wearing the natural pair of the 2 sets! Each pair u can wear up to 30 times! You don’t need mascara on these but u definitely want to put mascara on ur lashes so they have something to grip on to! After u wear them about 3 times then the glue is built up enough so it’s easy to be removed with tweezers!,1
AFK7HUTBANDTI2OSB2UY7C3D7STQ,B0794WZ452,5,2019-04-15 03:15:10.857,Amazing wig!!,"If you’re thinking about buying it, do it ! It’s amazing! The hairline is so realistic that it looks  like it’s growing out your head! It is so dense and combs through without tangling and has little to none.  It’s a beautiful color and the curl is bouncy and fun! Best part is you can live your blonde fantasy !",1
AGCXLRMTTQO4VGIB3RWMXECECWTQ,B0132I2FDG,5,2019-04-15 20:10:58.125,Comparison vs. SKII Facial Treatment Essence,"The AMAZING thing about this 'miracle water'? it actually doesn't bead up like water on your skin, but SINKS in and ABSORBS into your pores, what we in the beauty industry call ""high skin affinity"". Your skin just DRINKS it up. You use it as the first step after cleansing and toning -- this mineral rich, fermented water will act as your ""reservoir"" BEFORE you pile on the serums and creams, locking in all the hydration so that the essence stays in your skin and doesn't escape.<br /><br />I have gone thru 5 full-size bottles of SKII over the years and every time i use it, my skin feels rougher and rougher and the hydration level doesn't seem to go up.  This doesn't happen with Cremorlab. Moreover, Cremorlab's essence absorbs better than SKII. (SKII can bead up slightly, so you have to work harder at pressing it into your skin). Both SKII and Cremorlab have fermented extracts and good-for-you water-based ingredients; however SKII costs $100 and Cremorlab only is $40 -- and i like Cremorlab's performance more.",1
AHSI7B2DUUJIEB2MAGOJN4DYLOMQ,B07BWFC55T,5,2019-04-15 21:30:50.668,Cool hair,I received this hair I knew I would be making a ponytail cool hair would but again.  I wouldn’t use to make a full wig though but it’s soft tangles a tad bit but fluffy and bouncy,1
AHXURBB6K5EQYZTMXTYCP4WE5BAA,B07CCHDPPX,1,2019-04-17 03:40:51.627,Avoid,Its crap. I had a purple one that looks super similar so i grabbed a white one when the purple started acting up.  Its useless. Shakes so bad clients complained. I'm chucking it.,0
AF5BJFLIVCZUSDYDXK56RHTPD2FA,B07LCF4BK5,3,2019-04-19 15:40:51.394,Calming,"This tool can be calming as you roll it over your face, but it is not as effective as using a cooling gel. I have used mine several times now and have left it in the fridge to keep it cool. I use it with my own essential oils and it helps relieve my tension especially when it is stressful. I just like the cooling gel better as it is more effective and longer-lasting. I would gift this though as it arrives in a nicely-done package.",0
AFWVN52MRBWOTIK7UGXBWGOY4HBA,B07LCHCD6Q,3,2019-04-19 15:53:29.017,"Cordless Water Flosser, USB Rechargeable, 3-Mode, 4 different Jet Tips by SOOCAS W3","The Removable/detachable Water Tank is not removable nor detachable. I studied the user manual and no mention on how to remove it so you can clean it.<br /><br />It doesn't come with an adapter so unless you have an extra you will be charging with your laptop. FYI will not operate while charging.<br /><br />The full water tank lasts for 50 seconds of continuous flossing.<br /><br />A Full battery will last 30 minutes before needing a recharge. Charging time:4-6 Hours. Charging voltage:5V.<br />Cleaning modes are gentle/standard/pulse massage. High pressure water pulse, 20-140PSI water pressure. ** Make sure to not lose the little white tab that covers the charger port - you'll need it to keep it waterproof.",0
AEDKAJUETERCLXVBOJNKNFCU5IHA,B09Q3X5YWR,3,2019-04-20 02:31:40.732,Meh...it's okay the PF Butter Bronzer is my FAV!,"I liked the cool tone in the middle, so I decided to give this a try. I'm glad I did and the middle is a nice contour shade for me, but I'm not loving the other two shades. I prefer the physicians formula butter bronzer for warmth and will absolutely continue to use that one over the warmer bronze shade in this palette.",0
AEDKAJUETERCLXVBOJNKNFCU5IHA,B07G19ZXWB,4,2019-04-20 03:02:44.039,Makes a nice gift!,"I purchased these as part of a makeup haul gift set for my sister in law and she really loves them. I only gave them 4 stars, because I'm just not sure how long they will last. I'll update this review after a year.",1
AHEMJ62SUJPUYNWGROPI6MUAYQ5A,B07LCHCD6Q,4,2019-04-20 17:17:26.426,OK,"I had never used one of these before, so I didn't realize how much of a mess they can make.<br /><br />First, I saw that the USB charger did not come with a plug. I have plenty, so it wasn't a problem, but it would have been if I hadn't.<br /><br />The plug that covers the USB port is not attached to the unit and I can see it very easily lost.<br /><br />There is no hose. The whole unit needs to be picked up and rotated to use this item. I found it a little cumbersome, especially when I couldn't figure out which button was the off one when I was using it.<br /><br />If you don't get the nozzle in just right it will come off and you will get sprayed. Again, without being able to see the ""off"", it gets messy.<br /><br />The water canister isn't very big. I frequently have to fill it twice per use.<br /><br />All in all, it is an OK unit. I don't have the expectation that it will still be working in a couple of years. But, it is very nice to use now. I will likely buy another WaterPik type device when this breaks. I just don't know if it will be this brand or if I will upgrade to a better one.",1
AF2BLE54TEMGZ546U763ZHZRXC4A,B07LCHCD6Q,4,2019-04-20 18:33:24.360,"easy use, comfortable, could have longer nozzle","I use a larger plug in water flosser unit in my full bathroom (on upper level of house) which has a large capacity water reservoir. I typically take my time and use it at night before bed. However, I wanted a unit on my main floor bathroom for quick use during the day without having to go back upstairs, or for use if I am going to be gone all day and want to take it with me. Therefor I have been keen on getting a portable chargeable flosser. That, and my first floor bathroom is super tiny with nowhere to put a typical flossing unit nor anywhere to plug it in. This is perfect for me!<br /><br />Nice unit, right out of the box. It is attractive, feels comfortable in the hand, as is easy to get it going. While it comes with instructions, it is easy to figure out- very intuitive. USB cord is good length. The port that plugs into the unit has a pop-in cover (""anti-fouling rubber stopper""). It doesn't come attached, and I wish it did since I'd rather not have that area exposed to water. I sense that I will lose that cap soon enough, or just forget to use it. We'll see.<br /><br />The unit comes with four attachments, all for doing different jobs- so unless someone has a need for this unit and for an attachment for something different than what you need, I would say this is for solo use. Good sized water reservoir, too.<br /><br />Unlike my main unit, this one has a fairly straight nozzle in comparison. This makes it a challenge to get behind the rear most molars. If the nozzles were a little longer, with slightly more curve than it has, I would consider this a perfect product.",1
AFVLENHH57W7VB7PA3YOFETRVLVA,B018CJ98LC,2,2019-04-21 15:13:56.464,Cute,Not real crytals,0
AF6MUDR3O3SQZMH5Z5Q3SANDWHRQ,B0B68NKTC4,4,2019-04-21 23:21:17.547,Love these,Love these. I give 4 stars because they’re a little difficult to apply but they’re soft and look realistic yet dramatic.,1
AF6VJUJDTNOQETTNERFE7ONTKN4Q,B01G5XDJ1W,1,2019-04-22 14:44:00.772,Bad craftsmanship,I don't know what's happening with these caps nowadays but I don't approve... The first few times I chalked it up to a few bad caps but now it's getting ridiculous,0
AEHOFUNZP6VT74RUDDCJ2VVIT56A,B07LCHCD6Q,4,2019-04-22 22:09:06.993,Good so far,"I am one of those who prefer water flossers to string-based flossing. Process is much cleaner and, in my view, cleaning is more thorough.<br />This Chinese designed and made unit works well. You fill it with warm water, select the mode, possibly select a specific pick - but I always use the regular one - and you start flossing away.<br />Item design and ergonomics are generally Okay. However, the manual is not exactly helpful but most of us should be able to figure it out, eventually. Charging is via a custom USB cable but there is no actual charging unit so you need to find one such as your phone charger. You only need to charge it once every couple of weeks if you use it once daily.<br />Overall, a useful item and it does appear to be durable. Time will tell.",1
AGCQR2QLP3XWU64TBYFJCAZWQQKQ,B073CW1R4T,5,2019-04-22 23:28:32.037,"Easy to use and wash out, not for long hair",This product is actually really cool and just as easy to use in real life as it seems like in the pictures. Comes with a silvery tone putty type substance in a little container all you have to do is put your hands in kind of rub it around your hands and then run it through your hair. It was really the easy to do on someone else but takes a little bit more time to do on yourself though if you get some on your skin or ears or wherever you can just take a wet damp towel or a white or something like that and wipe it right off. In the picture that shows you doing it too long hair but I tried it on my long hair and absolutely did not work I could not pull a comb through it and it was hard and strange and it definitely works better on men's hair that is short. When it was dry it got kind of hard like a gel or something like that. It's really easy to make it look nice you just have to continue working it through the hair until you get the desired color and style that you want. We tried it on a beard as well and it didn't look as good on the beard it kind of looked better on the medium to short hair but not super super short like a beard. We even used it and my boyfriend's hair who is African-American and it came out pretty cool. Kind of makes you look like you have silver gray hair. It was really easy to wash out renting it out just with water gets a lot of it off but a little bit of shampoo get it out in just a second. I don't recommend going to bed with this in your hair as it will leave silver glimmery stuff on your pillowcase to make sure you wash before going to sleep or laying down on anything.,1
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B07LCHCD6Q,4,2019-04-23 19:43:45.580,Messy but works great!,"I wasn't expecting my mirror to get a cleaning also! I was excited to finally have a water pick so when I received my package I immediately set it up and studied the directions. Once I was confident, I began and as soon as i turn it on, water went everywhere! It all ricochet ed all oclver my bathroom counter and mirror. Safe to say that you literally need to use this in the shower. But besides that, it has many attachments, different speeds and does a great job!",1
AFHLDHSPR6GJYYDPFUKYWJV2ETWQ,B01MECAA05,4,2019-04-24 13:25:57.174,Not bad for price,"Good hair-not the best, but def not the worst. Great costumer service",1
AHK6NZZMLGYC7CJCD377RS5ZO7RA,B07DPMKDVH,5,2019-04-24 21:26:02.234,Great product!,This heats up nicely. It works as well as expected. I really like how light weight it feels. It's also not so hot that it will burn you.,1
AGJONZQFQC5U5Z6MO2YU3DAYRWJQ,B07DQHD4J9,5,2019-04-24 23:24:39.542,Does not remove easily. Is darker apply lightLy,"OK so this is one of the best brow definer as I have purchased in a while. There is actually three different ways on the pencil you can do that your brown.<br />One way is with the mascara type stencil brush,<br />then with the pencil ,<br />Lastly, there is like a smudging brush.<br />Only suggestion would be to Get a lighter color, or be very gentle with applying because it does not come off easily and it’s a little darker when applying.",1
AFXF3EGQTQDXMRLDWFU7UBFQZB7Q,B07LCHCD6Q,4,2019-04-26 01:52:37.316,Relatively strong water flosser but reservoir is attached which makes drying it nearly impossible,"I have used various countertop water flossers in the past such as the countertop WaterPik and the [[ASIN:B07HRNGS3Q Truwell Handheld Water Flosser]].  I love the idea of a hand held irrigator and this does work to remove most stuck debris from between the teeth. What is nice about this one over the other handheld I tried, is that there is very little splash back. However, I personally do not like that the reservoir is not removable for drying.<br /><br />IN THE PACKAGE<br />- One reservoir attached to handheld flosser unit<br />- One USB cable (wall adapter NOT included)<br />- One instruction manual<br />- One standard jet nozzle<br />- One orthodontic nozzle (larger brush)<br />- One pocket nozzle (smaller brush)<br />- One tong scraping nozzle (what looks like a spoon)<br /><br />I charged the unit fully before use. The white light on the side blinks when charging and remains steady when it is fully charged. Note the charging port is hidden behind a silicone nub below the grip dots on the top of the unit. Be careful to cover the charging port with this nub when the flosser is in use.<br /><br />There is an on/off switch and a mode switch. The three water pressure modes are soft, standard, and massage can be cycled through using the mode switch prior to turning the unit on. The jet tip (or any of the other three tips) gets inserted into the top. Be careful to make sure it is seated with the notch in the groove as the first time I put it in the hole, I did not have it seated all the way. To eject, press the release button to the left side.<br /><br />The reservoir IS NOT removable. Instead water enters through the small opening on bottom through which one has to fill the unit. I do not like that the reservoir is attached as I have to drain the remaining water out of that hole and leave the door open for drying. Also, the little button through which the water enters can easily break after lots of use. I personally would prefer not to have to use that hole.<br /><br />I held my mouth almost totally closed during use and tried all three modes. I did not have splash back, which was very nice. Splash back is usually typical of almost any type of water flosser so to some extent I was surprised. This flosser does work to dislodge most debris between teeth but not everything because it is not super powerful but is powerful enough. I am also impressed that the manual is relatively well written; kudos to the manufacturer on this. Normally, I feel as if I am reading Pig Latin when I receive products from China or other countries.<br /><br />In summary, my biggest disappointment with this unit is the attached reservoir that prevents me from drying this out easily.",1
AHGIUQ7XGX4SLTFL4QKU5PLHRALQ,B07H53GCV2,2,2019-04-29 04:43:15.290,Couldn't get it to stay in place,"It is open at two ends. There are no directions, only diagrams of how to put it on. Take a look at the photo attached.The first diagram shows that you should put your hands in through both openings and try to get your hair in there. For me impossible. It kept slipping. This page shows it closed at the crown as if it is one domed piece, but in reality with both ends open it is not. It is also black, and I have light gray hair so for me a neutral scalp color would be better. The band provided does help, but I couldn't put it over the black mesh, I had to use it over the nylon cap that came with my wig. At least I could get that one on. I'm disappointed. Suggestions graciously accepted.",0
AFVLENHH57W7VB7PA3YOFETRVLVA,B0722HKRHH,2,2019-04-29 21:04:19.857,False,Doesn't look like mirror,0
AFJBKPK5W56XWSNPQU2WW66ISWYQ,B07LCHCD6Q,4,2019-04-30 19:33:11.507,Works great,"This is a nice cordless, travel size waterpik. It has good power for not being a regular waterpik. Some other cordless ones I’ve tried haven’t had the same power. This comes with a variety of tips. Is easy to fill and use. Has different settings and power levels. Charges via a usb cable.",1
AFPF2CONJ33FNFKOEQ2TUNWQJTFQ,B07FZ5HZLM,4,2019-05-01 15:30:39.735,Desktop Pro 2019 works great; upgrading an existing payroll subscription is awful,"Desktop Pro 2019 upgraded smoothly and easily with absolutely no issues. I began by backing up my QuickBooks desktop Pro 2018, and then began the installation process. It went smoothly and quickly and didn't take very long. I used the express installation which was recommended, and the whole thing was very easily done, retaining all of my previous settings and information.<br /><br />The part that was awful was that I have an existing payroll subscription and had to call into tech-support to upgrade that portion of things. Luckily I was aware of this so when simply entering the information into QuickBooks didn't work, I knew that I was in for a phone call. About 45 minutes later of being on hold and trying to be up sold on QuickBooks online by an Indian tech-support person (hey guys, I just got desktop Pro 2019 upgraded, please don't sell me on QuickBooks online), I was good to go.<br /><br />I think it's absolutely offensive that after you've purchased a software product like this they make you call in as a matter of course to activate. Anybody using this product is either being paid by the hour or runs a business and does not have that kind of spare time to sit around wasting on a process that should be 30 seconds of data entry.<br /><br />I have multiple employees and so end up paying an additional 4 to 8 dollars per month for the subscription to add additional employees. It's another two dollars a month per employee after the first one. Also, be aware that the setting is set to subscribe you to an annual payroll subscription, which if done through QuickBooks will cost you about $420. Purchasing the new upgrade of desktop Pro 2019 with the payroll for a year costs less than that, so being automatically billed such a high amount for just the payroll is offensive and ridiculous.<br /><br />I would really like QuickBooks as a company to reconsider how they deal with their payroll subscriptions and activation of payroll that has already been purchased, because this is a huge problem that is been garnering them poor reviews and lots of bad press for some time. I personally have considered many times changing to a more congenial company just to avoid this particular dance every single year. Do I pay $420 to avoid being on the phone for 45 minutes with somebody from India who act like I've done something terribly wrong by purchasing my payroll upgrade on Amazon along with the software upgrade? Or do I do as I have done most years and purchase the yearly upgrade that comes with the enhanced payroll.<br /><br />As an FYI, the enhanced payroll really does make it very easy to run your quarterly reports and do your e-filing. I did it myself for many years, but now hand the file back and forth to my bookkeeper via email as a portable file.",1
AGW7WEU5IG5DRNRQ7SBRRG4FYEZA,B07N318SLJ,4,2019-05-01 15:38:56.492,Its a wonderful idea,"The set comes with a face massager and a roller. The roller has 2 ends, one end to use on the face – cheeks, forehead, neck area etc. and the other to use around nose and around the eye area. The rose quartz is cool to touch and I usually place it I the fridge and use it at the end of the day after my usual night time routine. I find it nice and calming but I haven’t seen any difference in my skin per say. It is a nice massage tool that helps with circulation but I haven’t really noticed any difference using it. It is still nice to use it and I’m sure this will be a treat to use it in the hot summer months too. I do recommend it.",1
